[Fri Sep 05 20:39:39.261503 2014] [:error] [pid 3699] [client 127.0.0.1:36480] PHP Warning:  mysqli::mysqli(): (28000/1045): Access denied for user 'root'@'localhost' (using password: YES) in /var/www/estruturado/classes/conexao.php on line 18, referer: http://estruturado.local/login.php
[Fri Sep 05 20:39:39.261580 2014] [:error] [pid 3699] [client 127.0.0.1:36480] PHP Warning:  mysqli::query(): Couldn't fetch Db in /var/www/estruturado/login.php on line 28, referer: http://estruturado.local/login.php
[Fri Sep 05 20:43:24.733831 2014] [:error] [pid 3051] [client 127.0.0.1:36493] PHP Notice:  Undefined index: login in /var/www/estruturado/index.php on line 8
[Fri Sep 05 20:43:24.733921 2014] [:error] [pid 3051] [client 127.0.0.1:36493] PHP Notice:  Undefined property: stdClass::$nome in /var/www/estruturado/index.php on line 15
[Fri Sep 05 20:43:24.733959 2014] [:error] [pid 3051] [client 127.0.0.1:36493] PHP Notice:  Undefined property: stdClass::$nome in /var/www/estruturado/index.php on line 16
[Fri Sep 05 20:43:24.733972 2014] [:error] [pid 3051] [client 127.0.0.1:36493] PHP Notice:  Undefined property: stdClass::$acesso in /var/www/estruturado/index.php on line 16
[Fri Sep 05 20:43:24.733983 2014] [:error] [pid 3051] [client 127.0.0.1:36493] PHP Notice:  Undefined property: stdClass::$ip in /var/www/estruturado/index.php on line 16
[Fri Sep 05 20:44:02.925276 2014] [:error] [pid 3050] [client 127.0.0.1:36496] PHP Notice:  Undefined index: login in /var/www/estruturado/index.php on line 8
[Fri Sep 05 20:44:02.925343 2014] [:error] [pid 3050] [client 127.0.0.1:36496] PHP Notice:  Undefined property: stdClass::$nome in /var/www/estruturado/index.php on line 15
[Fri Sep 05 20:44:02.925358 2014] [:error] [pid 3050] [client 127.0.0.1:36496] PHP Notice:  Undefined property: stdClass::$nome in /var/www/estruturado/index.php on line 16
[Fri Sep 05 20:44:02.925368 2014] [:error] [pid 3050] [client 127.0.0.1:36496] PHP Notice:  Undefined property: stdClass::$acesso in /var/www/estruturado/index.php on line 16
[Fri Sep 05 20:44:02.925377 2014] [:error] [pid 3050] [client 127.0.0.1:36496] PHP Notice:  Undefined property: stdClass::$ip in /var/www/estruturado/index.php on line 16
[Fri Sep 05 20:44:08.751532 2014] [:error] [pid 3052] [client 127.0.0.1:36497] PHP Warning:  mysqli::mysqli(): (28000/1045): Access denied for user 'root'@'localhost' (using password: YES) in /var/www/estruturado/classes/conexao.php on line 18, referer: http://estruturado.local/login.php
[Fri Sep 05 20:44:08.751607 2014] [:error] [pid 3052] [client 127.0.0.1:36497] PHP Warning:  mysqli::query(): Couldn't fetch Db in /var/www/estruturado/login.php on line 28, referer: http://estruturado.local/login.php
[Fri Sep 05 20:44:16.086270 2014] [:error] [pid 3052] [client 127.0.0.1:36497] PHP Warning:  mysqli::mysqli(): (28000/1045): Access denied for user 'root'@'localhost' (using password: YES) in /var/www/estruturado/classes/conexao.php on line 18, referer: http://estruturado.local/login.php
[Fri Sep 05 20:44:16.086331 2014] [:error] [pid 3052] [client 127.0.0.1:36497] PHP Warning:  mysqli::query(): Couldn't fetch Db in /var/www/estruturado/login.php on line 28, referer: http://estruturado.local/login.php
